5,4030c5,4030
<   62  73  85  95 110  95 139 176 219 255    Pix  0  0
<   60  70  80  94 109  95 136 174 217 255    Pix  0  1
<   60  68  79  94 109  93 134 173 216 255    Pix  0  2
<   61  74  83  96 110  96 139 178 221 255    Pix  0  3
<   61  73  86  96 110  96 140 179 223 255    Pix  0  4
<   63  76  88  98 111  99 142 181 222 255    Pix  0  5
<   61  74  88  98 112  98 141 182 224 255    Pix  0  6
<   56  67  79  94 109  94 137 175 220 255    Pix  0  7
<   50  62  75  85  99  86 126 165 209 255    Pix  0  8
<   52  62  77  91 105  92 131 173 216 255    Pix  0  9
<   50  63  77  90 103  91 130 173 210 255    Pix  0 10
<   52  62  76  89 103  90 128 169 208 255    Pix  0 11
<   46  58  69  80  96  81 125 164 207 255    Pix  0 12
<   41  52  63  78  91  78 118 159 201 255    Pix  0 13
<   44  57  66  79  94  79 123 160 206 255    Pix  0 14
<   63  75  88  99 111  98 142 181 222 255    Pix  0 15
<   61  74  86  98 111  97 141 180 222 255    Pix  0 16
<   61  71  81  94 110  95 140 177 220 255    Pix  0 17
<   47  61  73  84  98  85 127 168 208 255    Pix  0 18
<   46  60  72  84  96  82 126 165 207 255    Pix  0 19
<   56  66  78  94 108  93 137 175 220 255    Pix  0 20
<   50  62  77  88 100  89 127 168 207 255    Pix  0 21
<   50  63  77  90 102  91 129 171 213 255    Pix  0 22
<   50  62  76  88 100  88 129 171 211 255    Pix  0 23
<   46  60  70  83  97  86 127 169 208 255    Pix  0 24
<   46  60  72  82  97  84 127 168 210 255    Pix  0 25
<   44  53  64  78  92  78 121 159 203 255    Pix  0 26
<   49  61  73  85  98  87 127 166 207 255    Pix  0 27
<   54  64  77  91 102  91 129 171 210 255    Pix  0 28
<   52  64  76  90 101  91 128 171 209 255    Pix  0 29
<   44  55  65  78  93  78 120 157 203 255    Pix  0 30
<   45  58  67  81  94  80 125 161 205 255    Pix  0 31
<   45  57  67  79  94  79 121 158 202 255    Pix  0 32
<   57  67  79  93 108  93 134 173 214 255    Pix  0 33
<   61  71  83  95 110  95 139 176 219 255    Pix  0 34
<   57  67  79  93 107  93 137 174 217 255    Pix  0 35
<   47  61  73  84  98  85 127 166 207 255    Pix  0 36
<   46  61  73  86  97  84 126 166 206 255    Pix  0 37
<   49  62  76  86 100  88 129 171 211 255    Pix  0 38
<   52  63  78  92 104  92 132 170 211 255    Pix  0 39
<   52  64  77  92 104  92 132 174 212 255    Pix  0 40
<   48  61  74  84  97  85 127 165 207 255    Pix  0 41
<   42  53  65  78  92  78 121 159 203 255    Pix  0 42
<   41  53  65  78  92  78 122 159 202 255    Pix  0 43
<   38  47  62  74  87  76 112 155 194 255    Pix  0 44
<   47  62  75  85  99  88 128 170 210 255    Pix  0 45
<   48  61  76  89  99  88 130 171 211 255    Pix  0 46
<   47  61  75  84  99  84 126 167 206 255    Pix  0 47
<   38  48  62  76  88  76 117 157 199 255    Pix  0 48
<   40  51  63  77  92  78 119 159 204 255    Pix  0 49
<   39  48  62  76  90  77 118 158 201 255    Pix  0 50
<   60  69  82  95 110  95 141 176 221 255    Pix  0 51
<   59  70  81  94 108  94 137 174 219 255    Pix  0 52
<   57  65  78  93 106  93 133 173 216 255    Pix  0 53
<   48  61  75  88  98  85 127 169 209 255    Pix  0 54
<   46  60  71  84  96  83 125 164 206 255    Pix  0 55
<   46  56  68  81  94  80 125 163 205 255    Pix  0 56
<   47  60  71  80  95  83 124 161 204 255    Pix  0 57
<   47  60  73  83  96  82 126 164 206 255    Pix  0 58
<   52  64  77  92 105  91 134 172 217 255    Pix  0 59
<   41  51  63  78  92  78 117 157 203 255    Pix  0 60
<   35  46  60  71  83  72 110 153 191 255    Pix  0 61
<   45  58  68  79  94  80 125 162 205 255    Pix  0 62
<   46  60  70  83  96  81 125 161 206 255    Pix  0 63
<   46  60  71  82  95  81 124 161 205 255    Pix  0 64
<   47  61  74  86  99  86 127 169 208 255    Pix  0 65
<   44  55  64  77  94  78 121 159 204 255    Pix  0 66
<   38  51  62  77  91  77 117 157 200 255    Pix  0 67
<   42  51  64  77  91  78 119 158 202 255    Pix  0 68
<   55  64  78  92 105  92 132 173 217 255    Pix  0 69
<   56  67  79  94 108  94 137 174 220 255    Pix  0 70
<   60  69  82  95 110  95 140 178 223 255    Pix  0 71
<   47  62  75  87 100  87 128 171 209 255    Pix  0 72
<   46  59  71  82  96  83 125 165 207 255    Pix  0 73
<   47  61  74  85  98  87 128 171 214 255    Pix  0 74
<   45  59  70  81  95  82 125 162 206 255    Pix  0 75
<   48  62  75  86  98  86 127 168 207 255    Pix  0 76
<   50  63  77  89 103  92 129 171 216 255    Pix  0 77
<   46  60  72  85  97  86 128 170 211 255    Pix  0 78
<   42  52  63  76  90  77 114 152 191 255    Pix  0 79
<   55  66  79  94 110  94 141 182 228 255    Pix  1  0
<   54  65  78  92 108  94 136 175 222 255    Pix  1  1
<   58  70  84  95 110  96 142 186 229 255    Pix  1  2
<   61  74  88  99 112 100 145 189 235 255    Pix  1  3
<   61  76  89 102 116 102 146 190 237 255    Pix  1  4
<   61  74  88 100 114 102 145 189 235 255    Pix  1  5
<   59  70  84  97 110  97 143 188 235 255    Pix  1  6
<   47  62  77  91 103  92 136 175 223 255    Pix  1  7
<   47  62  76  89 105  91 136 177 223 255    Pix  1  8
<   57  67  80  94 110  95 142 186 232 255    Pix  1  9
<   59  70  84  98 114  98 145 190 236 255    Pix  1 10
<   51  64  78  94 109  93 140 181 227 255    Pix  1 11
<   45  58  70  83  97  83 129 173 220 255    Pix  1 12
<   45  59  73  85 101  86 131 173 221 255    Pix  1 13
<   45  60  71  83  98  84 129 173 220 255    Pix  1 14
<   62  74  90 102 116 102 149 190 237 255    Pix  1 15
<   57  68  79  94 110  95 141 180 224 255    Pix  1 16
<   61  75  90 101 116 100 148 191 238 255    Pix  1 17
<   48  62  77  90 104  91 136 177 222 255    Pix  1 18
<   51  64  78  94 109  93 140 183 230 255    Pix  1 19
<   49  62  77  91 107  93 140 180 226 255    Pix  1 20
<   56  67  80  95 111  96 142 186 231 255    Pix  1 21
<   53  65  78  93 109  94 141 183 228 255    Pix  1 22
<   49  62  77  91 108  92 138 178 224 255    Pix  1 23
<   43  56  66  80  95  80 126 171 214 255    Pix  1 24
<   46  59  73  86 100  86 132 175 222 255    Pix  1 25
<   44  56  67  81  95  79 127 171 215 255    Pix  1 26
<   50  64  78  93 108  93 140 180 224 255    Pix  1 27
<   47  62  77  90 104  91 131 174 220 255    Pix  1 28
<   51  64  79  94 109  94 141 184 229 255    Pix  1 29
<   42  56  68  79  94  81 126 168 214 255    Pix  1 30
<   46  60  72  87 100  85 131 174 221 255    Pix  1 31
<   44  56  67  81  95  80 126 169 215 255    Pix  1 32
<   57  69  82  95 110  96 142 185 231 255    Pix  1 33
<   60  68  82  95 110  97 142 184 228 255    Pix  1 34
<   58  68  81  96 110  95 142 185 230 255    Pix  1 35
<   52  64  78  94 109  94 138 181 226 255    Pix  1 36
<   45  57  70  82  96  82 128 173 218 255    Pix  1 37
<   46  59  69  83  98  86 130 173 220 255    Pix  1 38
<   46  62  77  91 104  91 133 176 221 255    Pix  1 39
<   58  68  82  96 111  98 143 189 235 255    Pix  1 40
<   48  62  77  92 107  91 137 180 225 255    Pix  1 41
<   45  57  70  82  97  83 130 173 220 255    Pix  1 42
<   46  59  74  85 101  86 132 175 222 255    Pix  1 43
<   44  56  69  82  95  82 127 172 218 255    Pix  1 44
<   47  62  76  90 103  90 135 177 223 255    Pix  1 45
<   50  62  78  92 106  92 136 177 224 255    Pix  1 46
<   50  62  75  88 101  89 131 173 218 255    Pix  1 47
<   46  58  69  81  97  83 128 173 220 255    Pix  1 48
<   41  52  63  78  94  79 125 168 213 255    Pix  1 49
<   43  52  66  78  95  79 126 169 216 255    Pix  1 50
<   60  71  84  98 113  97 145 189 235 255    Pix  1 51
<   59  72  84  96 112  98 145 190 235 255    Pix  1 52
<   61  76  88 102 117 102 147 190 237 255    Pix  1 53
<   46  59  74  84  97  85 131 173 218 255    Pix  1 54
<   45  60  74  86 102  89 134 177 224 255    Pix  1 55
<   49  62  77  92 105  93 140 180 225 255    Pix  1 56
<   46  61  74  87 102  89 133 174 222 255    Pix  1 57
<   51  63  77  92 106  93 139 180 224 255    Pix  1 58
<   50  62  78  93 108  93 140 182 225 255    Pix  1 59
<   42  56  68  79  96  82 127 173 218 255    Pix  1 60
<   38  48  62  77  92  77 124 162 207 255    Pix  1 61
<   46  60  73  85 103  88 134 175 222 255    Pix  1 62
<   45  60  72  84  99  84 130 174 220 255    Pix  1 63
<   52  64  78  94 110  95 142 188 234 255    Pix  1 64
<   46  60  71  86  99  85 129 174 221 255    Pix  1 65
<   45  60  70  84  98  84 130 174 221 255    Pix  1 66
<   38  50  62  77  94  77 124 169 215 255    Pix  1 67
<   44  56  68  83  96  83 128 174 221 255    Pix  1 68
<   56  68  79  95 110  95 141 186 228 255    Pix  1 69
<   60  73  85  98 114  99 148 190 238 255    Pix  1 70
<   60  72  87 100 114 100 146 190 237 255    Pix  1 71
<   46  60  73  87 101  86 131 174 221 255    Pix  1 72
<   44  57  69  81  95  81 126 170 215 255    Pix  1 73
<   45  59  70  84  98  84 128 173 220 255    Pix  1 74
<   47  62  77  91 105  92 137 179 225 255    Pix  1 75
<   48  62  76  92 105  91 136 178 225 255    Pix  1 76
<   49  62  77  92 106  92 138 180 226 255    Pix  1 77
<   39  50  64  78  94  78 125 168 214 255    Pix  1 78
<   42  51  64  77  92  78 122 160 204 255    Pix  1 79
<   45  58  69  81  97  84 126 172 215 255    Pix  2  0
<   47  61  75  88 104  89 135 178 222 255    Pix  2  1
<   42  53  64  78  94  78 125 165 211 255    Pix  2  2
<   45  57  69  82  96  82 126 169 213 255    Pix  2  3
<   45  60  71  84  97  86 129 173 220 255    Pix  2  4
<   44  55  68  80  96  81 126 171 216 255    Pix  2  5
<   39  50  63  78  94  78 125 169 213 255    Pix  2  6
<   40  52  64  78  94  78 124 167 211 255    Pix  2  7
<   39  50  63  78  93  78 125 168 213 255    Pix  2  8
<   36  47  62  77  91  77 120 161 207 255    Pix  2  9
<   36  48  62  75  91  75 121 160 206 255    Pix  2 10
<   38  49  63  78  93  77 124 164 208 255    Pix  2 11
<   34  46  62  77  90  77 122 163 208 255    Pix  2 12
<   29  40  51  65  80  65 110 155 196 255    Pix  2 13
<   29  42  53  65  81  65 111 157 202 255    Pix  2 14
<   45  60  73  84  98  83 130 173 220 255    Pix  2 15
<   50  63  78  93 108  94 141 183 229 255    Pix  2 16
